NewsId|ResponseId|RecordedDate|word_count|D1|D2|D3|D4|D5.3|Duration|IA_Q1|IA_Q2|IA_Q3|IA_Q4|IA_Q5|GQ1|GQ2|GQ3|GQ4|GQ5|QQ1|QQ2|QQ3|QQ4|QQ5|C35Q1|C35Q2|C35Q3|C35Q4|C35Q5|C4Q1|C4Q2|C4Q3|C4Q4|C4Q5|CLQ1|CLQ2|CLQ3|CLQ4|CLQ5|CSQ1|CSQ2|CSQ3|CSQ4|CSQ5|C35FSQ1|C35FSQ2|C35FSQ3|C35FSQ4|C35FSQ5|C4FSQ1|C4FSQ2|C4FSQ3|C4FSQ4|C4FSQ5|C35ZSQ1|C35ZSQ2|C35ZSQ3|C35ZSQ4|C35ZSQ5|C4ZSQ1|C4ZSQ2|C4ZSQ3|C4ZSQ4|C4ZSQ5|IA_Any|Q_block_number|tagged_order|orig_C35Q1|orig_C35Q2|orig_C35Q3|orig_C35Q4|orig_C35Q5
17340|R_5vYCyUagn1PpYhO|2024-02-15 18:02:27|687|09/03/2005|Hombre|Bachelor of Business Administration|Si||0 days 00:13:45|True|True|False|True|True|{'barcelona', 'sabadell', 'reus'}|3|{'0'}|{'3'}|{'3'}|['barcelona', ' sabadell', ' reus']|3|99|98|98|['barcelona', ' sabadell', ' reus']|3|1|98|1|['barcelona', ' sabadell', ' reus']|3|1|3|1|['barcelona', ' sabadell', ' reus']|3|0|0|3|['barcelona', ' sabadell', ' reus']|3|0|0|3|['barcelona', ' sabadell', ' reus']|3|1|3|0|['barcelona', ' sabadell', ' reus']|3|1|98|1|['barcelona', ' sabadell', ' reus']|3|1|98|1|['barcelona', ' sabadell', ' reus']|3|1|3|98|True|2|2|['barcelona', ' sabadell', ' reus']|3|0|99|0
17697|R_2cSKgpflMeRzs7d|2024-01-28 11:14:56|465|15/05/2005|Mujer|Bachelor of Business Administration|Si||0 days 00:17:01|False|False|False|False|False|{'ninguno'}|0|{'0'}|{'0'}|{'0'}|['ninguno']|0|0|0|0|['ninguno']|99|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|99|0|0|0|['ninguno']|0|0|0|0|['ninguno']|99|0|0|0|['ninguno']|0|0|0|0|False|2|1|['ninguno']|0|0|0|0
17697|R_3U7CEc7QqjHyq9H|2024-02-15 09:59:14|465|01/10/2004|Mujer|Bachelor of Business Administration|No|Más de 1 año pero menos de 2 años|0 days 00:14:54|False|False|False|False|False|{'ninguno'}|0|{'0'}|{'0'}|{'0'}|['ninguno']|0|0|0|0|['ninguno']|99|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|99|0|0|0|['ninguno']|0|0|0|0|False|2|2|['ninguno']|0|0|0|0
17852|R_81xYAqSluoGPNvP|2024-01-30 17:42:07|676|25/09/2004|Prefiero identificarme como:|Bachelor of Business Administration|Si||0 days 00:18:13|False|False|False|True|True|{'ninguno'}|0|{'0'}|{'4', '2', '1', '5'}|{'5', '6', '1', '3', '2'}|['cataluña', ' canarias']|2|0|99|5|['ninguno']|99|99|99|99|['ninguno']|0|0|0|0|['ninguno']|0|0|5|3|['ninguno']|0|0|0|3|['99']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|99|99|99|99|['ninguno']|0|0|0|0|True|1|1|['ninguno']|0|0|0|0
17852|R_7GKy2lsto9lqJyt|2024-02-19 14:50:37|676|30/08/2005|Hombre|Bachelor of Business Administration|Si||0 days 00:40:52|False|False|False|True|True|{'ninguno'}|0|{'0'}|{'4', '2', '1', '5'}|{'5', '6', '1', '3', '2'}|['ninguno']|0|0|4|6|['ninguno']|99|99|99|99|['ninguno']|0|0|0|0|['ninguno']|0|0|5|3|['ninguno']|0|0|0|3|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|99|99|99|99|['ninguno']|0|0|0|0|True|1|2|['ninguno']|0|0|0|0
17853|R_8Bnw315Q19hY8lR|2024-01-26 12:32:17|244|13/06/2005|Mujer|Bachelor of Business Administration|Si||0 days 00:10:38|False|False|False|False|False|{'ninguno'}|0|{'0'}|{'0'}|{'0'}|['ninguno']|0|0|0|0|['ninguno']|0|99|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|99|99|99|99|['ninguno']|0|0|0|0|False|2|1|['ninguno']|0|0|0|0
17853|R_2BgGm6w8tjeROvv|2024-02-22 09:40:30|244|01/02/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:13:44|False|False|False|False|False|{'ninguno'}|0|{'0'}|{'0'}|{'0'}|['ninguno']|0|0|98|1|['ninguno']|0|99|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|99|99|99|99|['ninguno']|0|0|0|0|False|2|2|['ninguno']|0|0|0|0
18116|R_2NKx2luT6Wdwvyg|2024-01-29 12:41:19|261|02/06/2005|Mujer|Double degree in Business Administration and AI for Business|Si||0 days 00:34:12|True|True|False|False|False|{'fabero', 'ponferrada'}|2|{'1'}|{'4'}|{'4', '2'}|['fabero']|1|1|4|4|['fabero', ' bierzo']|2|1|4|4|['fabero']|1|1|4|4|['fabero', ' bierzo']|2|1|4|4|['fabero', ' bierzo']|2|1|4|4|['fabero', ' ponferrada']|2|1|4|4|['fabero']|1|1|4|4|['fabero', ' bierzo']|2|1|4|4|['fabero']|1|1|4|4|True|1|1|['fabero', ' bierzo']|2|1|4|4
18116|R_52rVbrodR8KAPbg|2024-02-20 14:30:43|261|20/04/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:14:07|True|True|False|False|False|{'fabero', 'ponferrada'}|2|{'1'}|{'4'}|{'4', '2'}|['fabero']|1|1|4|6|['fabero', ' bierzo']|2|1|4|4|['fabero']|1|1|4|4|['fabero', ' bierzo']|2|1|4|4|['fabero', ' bierzo']|2|1|4|4|['fabero', ' ponferrada', ' bierzo']|3|1|4|4|['fabero']|1|1|4|4|['fabero', ' bierzo']|2|1|4|4|['fabero']|1|1|4|4|True|1|2|['fabero', ' bierzo']|2|1|4|4
18160|R_4hAAdG0ykUqKkxk|2024-02-02 11:11:44|402|19/09/2005|Mujer|Double degree in Business Administration and AI for Business|Si||0 days 00:19:24|True|True|False|False|False|{'villafranca', 'ponferrada'}|2|{'1'}|{'4', '1'}|{'1', '6'}|['villafranca']|1|1|4|1|['villafranca', ' ponferrada']|2|1|4|1|['villafranca', ' ponferrada', ' leon']|3|1|4|1|['villafranca', ' ponferrada']|2|1|4|1|['villafranca', ' ponferrada', ' leon']|3|1|4|1|['villafranca', ' ponferrada', ' leon']|3|1|1|1|['villafranca', ' ponferrada']|2|1|4|1|['villafranca', ' ponferrada']|2|1|4|1|['villafranca', ' ponferrada', ' leon']|3|1|4|1|True|1|1|['villafranca', ' ponferrada']|2|1|4|1
18160|R_8pLUvXpe3gOPEeR|2024-02-17 18:09:18|402|10/09/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:16:34|True|True|False|False|False|{'villafranca', 'ponferrada'}|2|{'1'}|{'4', '1'}|{'1', '6'}|['villafranca', ' ponferrada']|2|1|4|1|['villafranca', ' ponferrada']|2|1|4|1|['villafranca', ' ponferrada', ' leon']|3|1|4|1|['villafranca', ' ponferrada']|2|1|4|1|['villafranca', ' ponferrada', ' leon']|3|1|4|1|['villafranca', ' ponferrada', ' leon']|3|1|4|1|['villafranca', ' ponferrada', ' leon']|3|1|4|1|['villafranca', ' ponferrada']|2|1|4|1|['villafranca', ' ponferrada', ' leon']|3|1|4|1|True|1|2|['villafranca', ' ponferrada']|2|1|4|1
18174|R_2RpXIi8AUcoDbsV|2024-01-26 18:24:26|109|02/11/2005|Mujer|Bachelor of Business Administration|Si||0 days 00:19:04|False|False|False|False|False|{'fabero'}|1|{'1'}|{'3'}|{'2'}|['ninguno']|0|1|2|6|['fabero']|1|0|3|0|['fabero']|1|0|0|0|['fabero']|1|0|0|2|['fabero']|1|0|0|2|['fabero']|1|0|0|0|['fabero']|1|0|0|0|['fabero']|1|0|3|0|['fabero']|1|0|0|0|False|3|1|['fabero']|1|0|0|0
18174|R_4LIo3lKa9eCbYq0|2024-02-20 15:38:13|109|29/04/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:19:35|False|False|False|False|False|{'fabero'}|1|{'1'}|{'3'}|{'2'}|['ninguno']|0|1|3|6|['fabero']|1|0|3|0|['fabero']|1|0|0|0|['fabero']|1|0|0|2|['fabero']|1|0|0|2|['ninguno']|99|1|3|0|['fabero']|1|0|0|0|['fabero']|1|0|3|0|['fabero']|1|0|0|0|False|3|2|['fabero']|1|0|0|0
18224|R_2dWzpgQ96duswHD|2024-01-31 11:01:22|433|23/11/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:11:32|False|False|False|False|False|{'ponferrada'}|1|{'0'}|{'0'}|{'0'}|['ponferrada']|1|99|99|99|['ponferrada']|1|0|2|0|['ponferrada']|1|0|0|0|['ponferrada']|1|0|0|0|['ponferrada']|1|0|0|0|['ponferrada']|1|0|2|0|['ponferrada']|1|0|0|0|['ponferrada']|1|0|2|0|['ponferrada']|1|0|0|0|False|3|1|['ponferrada']|1|0|2|0
18224|R_6QWjXiE3W3RyG1L|2024-02-13 11:19:18|433|13/05/2005|Mujer|Bachelor of Business Administration|Si||0 days 00:21:09|False|False|False|False|False|{'ponferrada'}|1|{'0'}|{'0'}|{'0'}|['ponferrada']|1|1|2|2|['ponferrada']|1|0|2|0|['ponferrada']|1|0|0|0|['ponferrada']|1|0|0|0|['ponferrada']|1|0|0|0|['ponferrada']|1|0|2|0|['ponferrada']|1|0|0|0|['ponferrada']|1|0|2|0|['ponferrada']|1|0|0|0|False|3|2|['ponferrada']|1|0|2|0
18506|R_3jkrdIMo0iaHuSf|2024-01-27 19:04:14|274|23/02/2005|Hombre|Bachelor of Business Administration|Si||0 days 00:33:20|True|True|False|False|False|{'moaña', 'bueu', 'cangas'}|3|{'0'}|{'0'}|{'0'}|['moaña', ' bueu', ' cangas']|3|99|0|0|['moaña', ' bueu', ' cangas']|3|0|0|0|['bueu', ' cangas', ' moaña']|3|0|0|0|['bueu', ' cangas', ' moaña']|3|0|0|0|['bueu', ' cangas', ' moaña']|3|0|0|0|['moaña', ' bueu', ' cangas']|3|0|0|0|['moaña', ' bueu', ' cangas']|3|0|0|0|['moaña', ' bueu', ' cangas']|3|0|99|0|['bueu', ' cangas', ' moaña']|3|0|0|0|True|3|1|['moaña', ' bueu', ' cangas']|3|0|0|0
18506|R_4YVQiRTtSvf1KjD|2024-04-26 11:34:52|274|27/01/2001|Mujer|MSc in Marketing Management|Si||0 days 00:10:59|True|True|False|False|False|{'moaña', 'bueu', 'cangas'}|3|{'0'}|{'0'}|{'0'}|['bueu', ' cangas', ' moaña']|3|0|0|0|['moaña', ' bueu', ' cangas']|3|0|0|0|['bueu', ' cangas', ' moaña']|3|0|0|0|['bueu', ' cangas', ' moaña']|3|0|0|0|['bueu', ' cangas', ' moaña']|3|0|0|0|['moaña', ' bueu', ' cangas']|3|0|98|0|['moaña', ' bueu', ' cangas']|3|0|0|0|['moaña', ' bueu', ' cangas']|3|0|0|0|['bueu', ' cangas', ' moaña']|3|0|0|0|True|3|2|['moaña', ' bueu', ' cangas']|3|0|0|0
18720|R_4wztsX8yuQi3jOh|2024-01-26 16:57:39|515|06/05/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:18:39|False|False|False|False|False|{'plasencia'}|1|{'0'}|{'0'}|{'0'}|['plasencia']|1|0|1|1|['plasencia']|1|1|2|1|['plasencia']|1|0|0|0|['plasencia']|1|0|0|0|['plasencia']|1|0|0|0|['plasencia']|1|1|2|1|['plasencia']|1|0|0|0|['plasencia']|1|1|2|1|['plasencia']|1|0|0|0|False|1|1|['plasencia']|1|1|2|0
18720|R_6dDZQdD4AxZrmAC|2024-02-19 19:45:35|515|26/03/2004|Mujer|Bachelor of Business Administration|Si||0 days 08:37:01|False|False|False|False|False|{'plasencia'}|1|{'0'}|{'0'}|{'0'}|['plasencia']|1|1|98|1|['plasencia']|1|1|2|1|['plasencia']|1|0|0|0|['plasencia']|1|0|0|0|['plasencia']|1|0|0|0|['plasencia']|1|1|2|0|['plasencia']|1|0|0|0|['plasencia']|1|1|2|1|['plasencia']|1|0|0|0|False|1|2|['plasencia']|1|1|2|0
18763|R_1vZf9aFOKgWrTzl|2024-01-28 17:39:38|478|24/05/2005|Mujer|Double degree in Business Administration and AI for Business|Si||0 days 00:20:24|False|False|False|False|False|{'cornella', 'sant joan despi', 'bellvitge', 'viladecans', 'martorell'}|5|{'0'}|{'3'}|{'98'}|['martorell', ' viladecans', ' sant joan despi']|3|1|5|1|['cornella', ' martorell', ' viladecans', ' sant joan despi']|4|1|5|3|['cornella', ' martorell', ' viladecans', ' sant joan despi']|4|0|0|0|['cornella', ' martorell', ' viladecans', ' sant joan despi']|4|0|0|3|['cornella', ' martorell', ' viladecans', ' sant joan despi', ' bellvitge']|5|0|0|3|['cornella', ' sant joan despi', ' martorell', ' viladecans', ' bellvitge']|5|0|99|0|['cornella', ' martorell', ' viladecans', ' sant joan despi']|4|0|0|0|['cornella']|1|1|5|3|['cornella', ' martorell', ' viladecans', ' sant joan despi']|4|0|0|0|False|1|1|['cornella', ' martorell', ' viladecans', ' sant joan despi']|4|1|5|3
18763|R_7F47tieceHjEHUR|2024-02-15 14:10:41|478|28/03/2003|Hombre|Bachelor of Business Administration|Si||0 days 00:18:03|False|False|False|False|False|{'cornella', 'sant joan despi', 'bellvitge', 'viladecans', 'martorell'}|5|{'0'}|{'3'}|{'98'}|['cornella', ' martorell', ' sant joan despi', ' viladecans']|4|0|5|98|['cornella', ' martorell', ' viladecans', ' sant joan despi']|4|1|5|3|['cornella', ' martorell', ' viladecans', ' sant joan despi']|4|0|0|0|['cornella', ' martorell', ' viladecans', ' sant joan despi']|4|0|0|3|['cornella', ' martorell', ' viladecans', ' sant joan despi', ' bellvitge']|5|0|0|3|['cornella', ' martorell', ' viladecans', ' sant joan despi']|4|1|5|3|['cornella', ' martorell', ' viladecans', ' sant joan despi']|4|0|0|0|['cornella', ' martorell', ' viladecans', ' sant joan despi']|4|1|5|3|['cornella', ' martorell', ' viladecans', ' sant joan despi']|4|0|0|0|False|1|2|['cornella', ' martorell', ' viladecans', ' sant joan despi']|4|1|5|3
18783|R_677pznZEoGEBLsv|2024-01-27 13:18:31|83|16/03/2005|Mujer|Bachelor of Business Administration|Si||0 days 00:19:33|True|True|False|True|True|{'madrid'}|1|{'1'}|{'98'}|{'98'}|['madrid']|1|1|99|1|['ninguno']|0|0|99|0|['ninguno']|0|0|0|0|['ninguno']|0|0|98|3|['madrid']|1|0|0|3|['ninguno']|99|0|99|0|['ninguno']|0|0|0|0|['ninguno']|0|0|99|0|['ninguno']|0|0|0|3|True|3|1|['ninguno']|0|0|0|0
18783|R_2NRkBFf4w38KB7c|2024-03-05 12:35:07|83|04/05/2005|Hombre|Bachelor of Business Administration|Si||0 days 00:15:43|True|True|False|True|True|{'madrid'}|1|{'1'}|{'98'}|{'98'}|['madrid']|1|0|0|0|['ninguno']|99|0|99|0|['ninguno']|0|0|0|0|['ninguno']|0|0|98|3|['madrid']|1|0|0|3|['ninguno']|0|1|98|5|['ninguno']|0|0|0|0|['ninguno']|99|0|99|0|['ninguno']|0|0|0|3|True|3|2|['ninguno']|0|0|0|0
18936|R_81jaFnSAEt1TQ0i|2024-01-26 16:36:41|623|28/10/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:19:47|False|False|False|False|False|{'almuñecar', 'nerja', 'frigiliana', 'rincon de la victoria', 'torrox', 'velez-malaga'}|6|{'0'}|{'0'}|{'0'}|['nerja', ' velez', ' torrox', ' rincon de la victoria', ' frigiliana', ' almuñecar']|6|1|1|5|['nerja', ' velez-malaga', ' torrox', ' rincon de la victoria', ' frigiliana', ' almuñecar']|6|1|2|1|['nerja', ' velez-malaga', ' torrox', ' rincon de la victoria', ' frigiliana', ' almuñecar']|6|0|0|0|['nerja', ' velez-malaga', ' torrox', ' rincon de la victoria', ' frigiliana', ' almuñecar']|6|0|0|0|['nerja', ' velez-malaga', ' torrox', ' rincon de la victoria', ' frigiliana', ' almuñecar']|6|0|0|0|['nerja', ' velez-malaga', ' torrox', ' rincon de la victoria', ' frigiliana', ' almuñecar']|6|0|2|0|['nerja', ' velez-malaga', ' torrox', ' rincon de la victoria', ' frigiliana', ' almuñecar']|6|0|0|0|['nerja', ' velez-malaga', ' torrox', ' rincon de la victoria', ' frigiliana', ' almuñecar']|6|1|2|1|['nerja', ' velez-malaga', ' torrox', ' rincon de la victoria', ' frigiliana', ' almuñecar']|6|0|0|0|False|3|1|['nerja', ' velez-malaga', ' torrox', ' rincon de la victoria', ' frigiliana', ' almuñecar']|6|0|0|0
18936|R_3j2aZvkCFmkmBAB|2024-02-15 12:13:03|623|05/03/2005|Prefiero no decir|Bachelor of Business Administration|Si||0 days 00:25:16|False|False|False|False|False|{'almuñecar', 'nerja', 'frigiliana', 'rincon de la victoria', 'torrox', 'velez-malaga'}|6|{'0'}|{'0'}|{'0'}|['nerja', ' velez', ' malaga', ' torrox', ' rincon de la victoria', ' frigiliana', ' almuñecar']|7|0|98|1|['nerja', ' velez-malaga', ' torrox', ' rincon de la victoria', ' frigiliana', ' almuñecar']|6|1|2|1|['nerja', ' velez-malaga', ' torrox', ' rincon de la victoria', ' frigiliana', ' almuñecar']|6|0|0|0|['nerja', ' velez-malaga', ' torrox', ' rincon de la victoria', ' frigiliana', ' almuñecar']|6|0|0|0|['nerja', ' velez-malaga', ' torrox', ' rincon de la victoria', ' frigiliana', ' almuñecar']|6|0|0|0|['nerja', ' velez-malaga', ' torrox', ' rincon de la victoria', ' frigiliana', ' almuñecar']|6|1|2|1|['nerja', ' velez-malaga', ' torrox', ' rincon de la victoria', ' frigiliana', ' almuñecar']|6|0|0|0|['nerja', ' velez-malaga', ' torrox', ' rincon de la victoria', ' frigiliana', ' almuñecar']|6|1|2|1|['nerja', ' velez-malaga', ' torrox', ' rincon de la victoria', ' frigiliana', ' almuñecar']|6|0|0|0|False|3|2|['nerja', ' velez-malaga', ' torrox', ' rincon de la victoria', ' frigiliana', ' almuñecar']|6|0|0|0
18943|R_2RyhHQ9Bs0bSLte|2024-01-29 18:55:52|1156|09/02/2005|Mujer|Double degree in Business Administration and AI for Business|Si||0 days 00:19:18|False|False|False|False|False|{'algarrobo', 'torrox'}|2|{'0'}|{'3'}|{'6'}|['axarquia']|1|0|99|4|['algarrobo', ' torrox']|2|0|0|0|['algarrobo', ' torrox']|2|0|0|0|['algarrobo', ' torrox']|2|0|0|6|['algarrobo', ' torrox']|2|1|3|6|['algarrobo', ' torrox']|2|0|0|0|['algarrobo', ' torrox']|2|1|3|6|['algarrobo', ' torrox']|2|0|0|0|['algarrobo', ' torrox']|2|0|0|0|False|1|1|['algarrobo', ' torrox']|2|0|0|0
18943|R_2q9EpvnAryNmWWp|2024-02-15 15:14:36|1156|05/05/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:12:23|False|False|False|False|False|{'algarrobo', 'torrox'}|2|{'0'}|{'3'}|{'6'}|['algarrobo', ' torrox']|2|1|3|1|['algarrobo', ' torrox']|2|0|0|0|['algarrobo', ' torrox']|2|0|0|0|['algarrobo', ' torrox']|2|0|0|6|['algarrobo', ' torrox']|2|1|3|6|['algarrobo', ' torrox']|2|0|0|0|['algarrobo', ' torrox']|2|1|3|6|['algarrobo', ' torrox']|2|0|0|0|['algarrobo', ' torrox']|2|0|0|0|False|1|2|['algarrobo', ' torrox']|2|0|0|0
18999|R_43aIvvGcKKuia1b|2024-01-29 01:18:21|508|11/04/2003|Mujer|Bachelor of Business Administration|No|Más de 10 años|0 days 00:15:24|True|True|False|True|False|{'otura'}|1|{'1'}|{'5'}|{'5', '1'}|['otura']|1|1|5|1|['otura', ' granada']|2|1|5|5|['otura', ' granada']|2|1|5|5|['otura', ' granada']|2|1|5|5|['granada', ' otura']|2|1|5|5|['otura', ' granada']|2|1|5|5|['otura', ' granada']|2|1|5|5|['otura']|1|1|5|5|['otura', ' granada']|2|1|5|5|True|1|1|['otur']|1|1|5|1
18999|R_6HhllNCjM8aRUNy|2024-02-03 15:48:04|508|15/08/2005|Hombre|Bachelor of Business Administration|Si||0 days 00:16:40|True|True|False|True|False|{'otura'}|1|{'1'}|{'5'}|{'5', '1'}|['otura']|1|1|1|1|['otura', ' granada']|2|1|5|5|['otura', ' granada']|2|1|5|5|['otura', ' granada']|2|1|5|5|['granada', ' otura']|2|1|5|5|['otura']|1|1|5|5|['otura', ' granada']|2|1|5|5|['otura', ' granada']|2|1|5|5|['otura', ' granada']|2|1|5|5|True|1|2|['otur']|1|1|5|1
19011|R_7DTHMjbLJW2XXFp|2024-01-26 15:09:09|516|01.10.2003|Hombre|Bachelor of Business Administration|No|Más de 2 años pero menos de 5 años|0 days 02:19:49|False|False|False|False|False|{'alfacar'}|1|{'1'}|{'5'}|{'5', '1'}|['alfacar']|1|1|5|5|['alfacar']|1|1|5|5|['alfacar']|1|1|5|1|['alfacar']|1|1|5|1|['alfacar']|1|1|5|1|['alfacar']|1|1|5|5|['alfacar']|1|1|5|1|['alfacar']|1|1|5|5|['alfacar']|1|1|5|1|False|2|1|['alfacar']|1|1|1|2
19011|R_3roxjUccUHmuOCQ|2024-02-19 18:01:31|516|17/11/2003|Hombre|Bachelor of Business Administration|Si||0 days 00:21:14|False|False|False|False|False|{'alfacar'}|1|{'1'}|{'5'}|{'5', '1'}|['alcafar']|1|1|5|5|['alfacar']|1|1|5|5|['alfacar']|1|1|5|1|['alfacar']|1|1|5|1|['alfacar']|1|1|5|1|['alfacar']|1|1|5|1|['alfacar']|1|1|5|1|['alfacar']|1|1|5|5|['alfacar']|1|1|5|1|False|2|2|['alfacar']|1|1|1|2
19127|R_61gUoycD2sJDzaD|2024-02-02 19:03:10|339|26/08/2005|Prefiero no decir|Bachelor of Business Administration|Si||0 days 00:24:14|False|False|False|False|False|{'santander'}|1|{'0'}|{'0'}|{'0'}|['ninguno']|0|1|1|1|['santander']|1|0|2|0|['santander']|1|0|0|0|['santander']|1|0|0|0|['santander']|1|0|0|0|['santander']|1|0|0|0|['santander']|1|0|0|0|['santander']|1|0|2|0|['santander']|1|0|0|0|False|1|1|['santander']|1|0|0|0
19127|R_2jPyl1rJaena7l8|2024-02-29 09:55:58|339|15/02/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:16:33|False|False|False|False|False|{'santander'}|1|{'0'}|{'0'}|{'0'}|['santander']|1|0|0|0|['santander']|1|0|2|0|['santander']|1|0|0|0|['santander']|1|0|0|0|['santander']|1|0|0|0|['santander']|1|0|0|0|['santander']|1|0|0|0|['santander']|1|0|2|0|['santander']|1|0|0|0|False|1|2|['santander']|1|0|0|0
19311|R_3FL22QNT9uMXy1M|2024-01-26 12:38:27|186|27/10/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:16:11|False|False|False|False|False|{'orihuela'}|1|{'0'}|{'0'}|{'0'}|['orihuela']|1|1|3|99|['orihuela']|1|0|3|0|['orihuela']|1|0|0|0|['orihuela']|1|0|0|0|['orihuela']|1|0|0|0|['orihuela']|1|0|99|0|['orihuela']|1|0|0|0|['orihuela']|1|0|3|0|['orihuela']|1|0|0|0|False|2|1|['orihuela']|1|1|3|0
19311|R_74N7cim4Ou0D6jq|2024-04-20 16:57:45|186|08/06/2003|Hombre|Bachelor of Business Administration|No|Más de 5 años pero menos de 7 años|0 days 00:23:52|False|False|False|False|False|{'orihuela'}|1|{'0'}|{'0'}|{'0'}|['orihuela']|1|0|0|0|['orihuela']|1|0|3|0|['orihuela']|1|0|0|0|['orihuela']|1|0|0|0|['orihuela']|1|0|0|0|['orihuela']|1|0|0|0|['orihuela']|1|0|0|0|['orihuela']|1|0|3|0|['orihuela']|1|0|0|0|False|2|2|['orihuela']|1|1|3|0
19697|R_1s55oYQLMmTC2ph|2024-02-22 09:23:41|1108|24/12/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:18:05|False|False|False|False|False|{'madrid'}|1|{'0'}|{'0'}|{'0'}|['madrid']|1|0|0|0|['ninguno']|99|99|99|99|['madrid']|1|0|0|0|['madrid']|1|0|0|0|['madrid']|1|0|0|0|['madrid']|1|0|0|0|['madrid']|1|0|0|0|['ninguno']|99|99|99|99|['madrid']|1|0|0|0|False|1|1|['ninguno']|0|0|0|0
19697|R_5msjDCDW4GoDWmR|2024-04-22 18:12:16|1108|25/02/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:18:42|False|False|False|False|False|{'madrid'}|1|{'0'}|{'0'}|{'0'}|['madrid']|1|0|98|0|['ninguno']|99|99|99|99|['madrid']|1|0|0|0|['madrid']|1|0|0|0|['madrid']|1|0|0|0|['madrid']|1|0|0|0|['madrid']|1|0|0|0|['madrid']|1|0|0|0|['madrid']|1|0|0|0|False|1|2|['ninguno']|0|0|0|0
19819|R_52rVbrodR8KAPbg|2024-02-20 14:30:43|399|20/04/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:14:07|False|False|False|False|False|{'san pedro del pinatar'}|1|{'0'}|{'0'}|{'0'}|['san pedro del pinatar']|1|0|0|0|['san pedro del pinatar']|1|0|3|0|['san pedro del pinatar']|1|0|0|0|['san pedro del pinatar']|1|0|0|0|['san pedro del pinatar']|1|0|0|0|['san pedro del pinatar']|1|0|3|0|['san pedro del pinatar']|1|0|0|0|['san pedro del pinatar']|1|0|3|0|['san pedro del pinatar']|1|0|0|0|False|2|1|['san pedro del pinatar']|1|0|3|0
19819|R_2mEPDq4Xyfvae6O|2024-04-19 11:10:58|399|18/05/2005|Hombre|Bachelor of Business Administration|Si||0 days 00:16:06|False|False|False|False|False|{'san pedro del pinatar'}|1|{'0'}|{'0'}|{'0'}|['san pedro de pinatar']|1|0|0|0|['san pedro del pinatar']|1|0|3|0|['san pedro del pinatar']|1|0|0|0|['san pedro del pinatar']|1|0|0|0|['san pedro del pinatar']|1|0|0|0|['san pedro del pinatar']|1|0|3|1|['san pedro del pinatar']|1|0|0|0|['san pedro del pinatar']|1|0|3|0|['san pedro del pinatar']|1|0|0|0|False|2|2|['san pedro del pinatar']|1|0|3|0
19843|R_2vwNpK4oQFhnOTL|2024-02-02 13:37:02|113|27/11/2005|Hombre|Bachelor of Business Administration|Si||0 days 00:33:27|False|False|False|False|False|{'totana'}|1|{'0'}|{'0'}|{'0'}|['totana']|1|0|0|0|['totana']|1|0|0|0|['totana']|1|0|0|0|['totana']|1|0|0|0|['totana']|1|0|0|0|['totana']|1|0|99|0|['totana']|1|0|0|0|['totana']|1|0|0|0|['totana']|1|0|0|0|False|3|1|['totana']|1|0|0|0
19843|R_3U7CEc7QqjHyq9H|2024-02-15 09:59:14|113|01/10/2004|Mujer|Bachelor of Business Administration|No|Más de 1 año pero menos de 2 años|0 days 00:14:54|False|False|False|False|False|{'totana'}|1|{'0'}|{'0'}|{'0'}|['totana']|1|0|0|0|['totana']|1|0|0|0|['totana']|1|0|0|0|['totana']|1|0|0|0|['totana']|1|0|0|0|['totana']|1|0|0|0|['totana']|1|0|0|0|['totana']|1|0|0|0|['totana']|1|0|0|0|False|3|2|['totana']|1|0|0|0
